"track_uri","track_name","artist_uri_s","artist_name_s","album_uri","album_name","album_artist_uri_s","album_artist_name_s","album_release_date","album_image_url","disc_number","track_number","track_duration_ms","track_preview_url","explicit","popularity","isrc","added_by","added_at","artist_genres","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","album_genres","label","copyrights"
"spotify:track:2EcsgXlxz99UMDSPg5T8RF","Beneath Your Beautiful (feat. Emeli Sandé)","spotify:artist:2feDdbD5araYcm6JhFHHw7, spotify:artist:7sfgqEdoeBTjd8lQsPT3Cy","Labrinth, Emeli Sandé","spotify:album:6PBBbXmYV7dKnaik0fjkOI","Electronic Earth (Expanded Edition)","spotify:artist:2feDdbD5araYcm6JhFHHw7","Labrinth","2012-04-02","https://i.scdn.co/image/ab67616d0000b273d9370e27abe3de676c56873a","1","7","271813","https://p.scdn.co/mp3-preview/f34a73c3e81e50bcf7e2d1923b8a9407ab07538e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","72","GBHMU1200008","spotify:user:bradnumber1","2021-08-08T09:26:31Z","indie poptimism,pop,r&b,talent show","0.561","0.522","2","-5.857","1","0.0318","0.227","0","0.104","0.238","83.962","4","","Syco Music UK","P (P) 2012 Simco Limited under exclusive license to Sony Music Entertainment UK Limited"
"spotify:track:5id3Rqn7SPj1LX4FfY4nGz","Together","spotify:artist:5WUlDfRSoLAfcVSX1WnrxN","Sia","spotify:album:4TM7wmWEakp4xk1ZffVkL8","Together","spotify:artist:5WUlDfRSoLAfcVSX1WnrxN","Sia","2020-05-20","https://i.scdn.co/image/ab67616d0000b273e279a8ea467c75ed400f812f","1","1","205207","https://p.scdn.co/mp3-preview/760983d5786a1b41f4b4c937c4e80e77bc58416b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","USAT22001187","spotify:user:bradnumber1","2021-08-08T09:26:31Z","australian dance,australian pop,pop","0.521","0.877","7","-5.444","1","0.0683","0.0132","0.0806","0.0929","0.199","180.007","4","","Monkey Puzzle/Atlantic","C © 2020 Monkey Puzzle Music, Inc., under exclusive license to Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States., P ℗ 2020 Monkey Puzzle Music, Inc., under exclusive license to Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States."
"spotify:track:0R7YVi7w41Dr9jU5vblAok","Sweat - Remix","spotify:artist:7hJcb9fa4alzcOq3EaNPoG, spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai, spotify:artist:39unIFnj3C60Q4FtYdS7fW, spotify:artist:6mr36E8GEO5zhtL71GCrZ5","Snoop Dogg, David Guetta, Giorgio Tuinfort, Frederic Riesterer","spotify:album:7i3ZUKLj6bszovw4IfRECy","Sweat (Snoop Dogg Vs. David Guetta) [Remix]","spotify:artist:7hJcb9fa4alzcOq3EaNPoG, spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai","Snoop Dogg, David Guetta","2011-01-01","https://i.scdn.co/image/ab67616d0000b2739fa2954cdefd83d439a1e7ac","1","1","195986","https://p.scdn.co/mp3-preview/58b317d9747108381887d51e6f80034836bf4efc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","73","USCA21100463","spotify:user:bradnumber1","2021-08-08T09:26:31Z","g funk,gangster rap,hip hop,pop rap,rap,west coast rap,big room,dance pop,edm,pop,pop dance","0.813","0.732","7","-5.636","1","0.03","0.0597","0.00137","0.0826","0.731","130.02","4","","Capitol Records","C © 2011 Capitol Records, LLC, P ℗ 2011 Capitol Records, LLC"
"spotify:track:5TvFfDlVoUWZvfqrhTJzD7","One","spotify:artist:6eUKZXaKkcviH0Ku9w2n3V","Ed Sheeran","spotify:album:1xn54DMo2qIqBuMqHtUsFd","x (Deluxe Edition)","spotify:artist:6eUKZXaKkcviH0Ku9w2n3V","Ed Sheeran","2014-06-21","https://i.scdn.co/image/ab67616d0000b27313b3e37318a0c247b550bccd","1","1","252760","https://p.scdn.co/mp3-preview/9a27ec964aaa90ead0b17b558161230ba82e16d2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","GBAHS1400092","spotify:user:bradnumber1","2021-08-08T09:26:31Z","pop,singer-songwriter pop,uk pop","0.464","0.321","2","-11.12","1","0.0418","0.877","0","0.0789","0.306","93.528","4","","Atlantic Records UK","C © 2014 Asylum Records UK, a Warner Music UK Company, P ℗ 2014 Asylum Records UK, a Warner Music UK Company, except track 16 2013 Warner Bros. Entertainment Inc. and Metro-Goldwyn-Mayer Pictures Inc."
"spotify:track:6uBhi9gBXWjanegOb2Phh0","Stay","spotify:artist:2qxJFvFYMEDqd7ui6kSAcq, spotify:artist:2wUjUUtkb5lvLKcGKsKqsR","Zedd, Alessia Cara","spotify:album:1I4W7JKzYbl8VKRfD61DIS","Stay","spotify:artist:2qxJFvFYMEDqd7ui6kSAcq, spotify:artist:2wUjUUtkb5lvLKcGKsKqsR","Zedd, Alessia Cara","2017-02-23","https://i.scdn.co/image/ab67616d0000b273b993cba8ff7d0a8e9ee18d46","1","1","210090","https://p.scdn.co/mp3-preview/264d0f4ee99b296da9d43c4ddd0ffa265c25b247?cid=9950ac751e34487dbbe027c4fd7f8e99","false","79","USUM71700736","spotify:user:bradnumber1","2021-08-08T09:26:31Z","complextro,edm,german techno,pop,pop dance,canadian contemporary r&b,canadian pop,pop","0.69","0.622","5","-5.025","0","0.0622","0.253","0","0.116","0.544","102.04","4","","UMGRI Interscope","C © 2017 Interscope Records, P ℗ 2017 Interscope Records"
"spotify:track:2Sy1KFLXBQjxqj6lCeIBCB","Oh My Goodness","spotify:artist:3whuHq0yGx60atvA2RCVRW","Olly Murs","spotify:album:2OvZ8JCShhvxNkptwoGjve","In Case You Didn't Know","spotify:artist:3whuHq0yGx60atvA2RCVRW","Olly Murs","2011-11-28","https://i.scdn.co/image/ab67616d0000b273ff2057b7343d2233451ff8e7","1","2","184013","https://p.scdn.co/mp3-preview/466604336fce9270dd47d9fcf488a4900ce0031f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","GBARL1101196","spotify:user:bradnumber1","2021-08-08T09:26:31Z","dance pop,pop,talent show","0.638","0.803","8","-5.467","0","0.0681","0.0244","0","0.169","0.756","128.035","4","","Epic","P (P) 2011 Sony Music Entertainment UK Limited"
"spotify:track:77TT8Xvx637TpzV8kKGkUw","Titanium (feat. Sia)","spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai, spotify:artist:5WUlDfRSoLAfcVSX1WnrxN","David Guetta, Sia","spotify:album:08DAekBeqPRCsn3XHDwj6b","Nothing but the Beat","spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai","David Guetta","2011-08-31","https://i.scdn.co/image/ab67616d0000b273b234aeff6eedc8276fe0333a","1","13","245040","https://p.scdn.co/mp3-preview/6c3e9bbcebdbfa7875c6a56c2bb4da2a870c250b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","GB28K1100036","spotify:user:bradnumber1","2021-08-08T09:26:31Z","big room,dance pop,edm,pop,pop dance,australian dance,australian pop,pop","0.604","0.788","0","-3.673","0","0.103","0.0678","0.153","0.127","0.301","126.06","4","","Parlophone (France)","C © 2011 What A Music Ltd, Licence exclusive Parlophone Music France, P ℗ 2011 What A Music Ltd, Licence exclusive Parlophone Music France"
"spotify:track:6nM9Sr6MPcfpqwQTD7PZGi","Wrapped Up (feat. Travie McCoy)","spotify:artist:3whuHq0yGx60atvA2RCVRW, spotify:artist:7o9Nl7K1Al6NNAHX6jn6iG","Olly Murs, Travie McCoy","spotify:album:0jD1tOJpP0Qz8UcLq3FFkr","Never Been Better (Deluxe)","spotify:artist:3whuHq0yGx60atvA2RCVRW","Olly Murs","2014-11-21","https://i.scdn.co/image/ab67616d0000b2739bf59f7a0e061de08140d425","1","2","185640","","false","0","GBARL1400826","spotify:user:bradnumber1","2021-08-08T09:26:31Z","dance pop,pop,talent show,pop rap","0.787","0.848","1","-4.696","1","0.0549","0.0915","0","0.15","0.947","121.989","4","","Epic","P (P) 2014 Sony Music Entertainment UK Limited"
"spotify:track:45bE4HXI0AwGZXfZtMp8JR","you broke me first","spotify:artist:45dkTj5sMRSjrmBSBeiHym","Tate McRae","spotify:album:1RWiRfdNZKDe8VXzzf2VEc","you broke me first","spotify:artist:45dkTj5sMRSjrmBSBeiHym","Tate McRae","2020-04-17","https://i.scdn.co/image/ab67616d0000b2730c2c97099fd6a637ed0aa4a4","1","1","169265","https://p.scdn.co/mp3-preview/388d1bd4858bcfbfb3bdcde4d6626cc771b635dd?cid=9950ac751e34487dbbe027c4fd7f8e99","true","85","USRC12000832","spotify:user:bradnumber1","2021-08-08T09:26:31Z","alt z,pop","0.667","0.373","4","-9.389","1","0.05","0.785","0","0.0906","0.0823","124.148","4","","RCA Records Label","P (P) 2020 RCA Records, a division of Sony Music Entertainment"
"spotify:track:10SDxx0CFWGqgVVBeX22TP","No Pressure","spotify:artist:1uNFoZAHBGtllmzznpCI3s, spotify:artist:0c173mlxpT3dSFRgMO8XPh","Justin Bieber, Big Sean","spotify:album:7fZH0aUAjY3ay25obOUf2a","Purpose (Deluxe)","spotify:artist:1uNFoZAHBGtllmzznpCI3s","Justin Bieber","2015-11-13","https://i.scdn.co/image/ab67616d0000b273b6d9a4fbb0bd49f0f034aead","1","7","286853","","false","0","USUM71516763","spotify:user:bradnumber1","2021-08-08T09:26:31Z","canadian pop,pop,detroit hip hop,hip hop,pop rap,r&b,rap,trap","0.644","0.595","1","-6.877","1","0.215","0.121","0","0.279","0.554","148.889","3","","Universal Music Group","C © 2015 Def Jam Recordings, a division of UMG Recordings, Inc., P ℗ 2015 Def Jam Recordings, a division of UMG Recordings, Inc."
"spotify:track:6SLTPbDxDYR0uSMTT7gSb7","I'm In Control","spotify:artist:2VAnyOxzJuSAj7XIuEOT38, spotify:artist:62DmErcU7dqZbJaDqwsqzR","AlunaGeorge, Popcaan","spotify:album:6KuHbuDiJNcgEvnLTnfQcY","I Remember","spotify:artist:2VAnyOxzJuSAj7XIuEOT38","AlunaGeorge","2016-09-16","https://i.scdn.co/image/ab67616d0000b27310e8d6268527e7c76fa9f8c7","1","7","209426","https://p.scdn.co/mp3-preview/6b8f2dd5b2f654f91707fc1c67ba75e7c9ca3788?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","GBUM71507516","spotify:user:bradnumber1","2021-08-08T09:26:31Z","electropop,house,uk dance,dancehall,jamaican hip hop,reggae fusion,traphall","0.725","0.844","11","-3.707","0","0.0347","0.363","0.000716","0.125","0.711","104.001","4","","Universal-Island Records Ltd.","C © 2016 Island Records, a division of Universal Music Operations Limited and Interscope Records, P ℗ 2016 Island Records, a division of Universal Music Operations Limited and Interscope Records"
"spotify:track:4Uc6BcPeBKfZUlX6jhumGv","Can't Remember to Forget You","spotify:artist:0EmeFodog0BfCgMzAIvKQp, spotify:artist:5pKCCKE2ajJHZ9KAiaK11H","Shakira, Rihanna","spotify:album:3pIrfgAYjBpTBBKgtrwKgZ","Shakira. (Deluxe Version)","spotify:artist:0EmeFodog0BfCgMzAIvKQp","Shakira","2014-03-21","https://i.scdn.co/image/ab67616d0000b27329c64e2ed18911a211cfc5b7","1","2","206866","","false","0","USRC11301790","spotify:user:bradnumber1","2021-08-08T09:26:31Z","colombian pop,dance pop,latin pop,pop,barbadian pop,pop,urban contemporary","0.694","0.81","11","-3.556","0","0.0661","0.122","0","0.141","0.824","137.968","4","","RCA/Sony Latin Iberia","P (P) 2014 Ace Entertainment S.ar.l."
"spotify:track:2M9ULmQwTaTGmAdXaXpfz5","Billionaire (feat. Bruno Mars)","spotify:artist:7o9Nl7K1Al6NNAHX6jn6iG, spotify:artist:0du5cEVh5yTK9QJze8zA0C","Travie McCoy, Bruno Mars","spotify:album:1PruwGvQDfgh6CTSFWPNtn","Billionaire (feat. Bruno Mars)","spotify:artist:7o9Nl7K1Al6NNAHX6jn6iG","Travie McCoy","2010-03-09","https://i.scdn.co/image/ab67616d0000b27337ce3dd20c2318e13c6608ed","1","1","211160","https://p.scdn.co/mp3-preview/02f41843308e75503161cfce28114902b9e072fa?cid=9950ac751e34487dbbe027c4fd7f8e99","true","76","USAT21000257","spotify:user:bradnumber1","2021-08-08T09:26:31Z","pop rap,dance pop,pop","0.633","0.673","6","-6.403","0","0.258","0.297","0","0.206","0.659","86.776","4","","Decaydance/Fueled By Ramen","C © 2010 Fueled By Ramen, LLC. for the United States and WEA International Inc. for the world outside of the United States. All rights reserved., P ℗ 2010 Fueled By Ramen, LLC. for the United States and WEA International Inc. for the world outside of the United States. All rights reserved."
"spotify:track:2qkaOiJ0XetajJUP6ThgMB","Jump In My Car","spotify:artist:1o711LqmNPfr4wUF9KEJIE","Ted Mulry Gang","spotify:album:5HUtHxlUdzLohx6fadGfIE","Red Dog: True Blue (Original Motion Picture Soundtrack)","spotify:artist:1sd3HsherSiotPlHChHZaK","Cezary Skubiszewski","2011","https://i.scdn.co/image/ab67616d0000b273caf01969fea405ffcadd9bdf","1","13","181946","https://p.scdn.co/mp3-preview/2cbb1f7461d67c3547f521d06e6231f6fc0f266e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","AUAP07400080","spotify:user:bradnumber1","2021-08-08T09:26:31Z","australian rock","0.769","0.721","2","-12.076","1","0.109","0.488","0.00000109","0.316","0.857","123.057","4","","Universal Music Australia Pty. Ltd.","C © 2011 Woss Group Film Productions Pty Ltd, P This Compilation ℗ 2011 Woss Group Film Productions Pty Ltd"
"spotify:track:6BnONjR7itGMEqwxKTIlRM","Safe And Sound","spotify:artist:4gwpcMTbLWtBUlOijbVpuu","Capital Cities","spotify:album:5ps3FwS0qGdRCvXop8q9vn","In A Tidal Wave Of Mystery (Deluxe Edition)","spotify:artist:4gwpcMTbLWtBUlOijbVpuu","Capital Cities","2013","https://i.scdn.co/image/ab67616d0000b2733a40408476d5fa961e4fed1e","1","1","192789","","false","0","USCA21203108","spotify:user:bradnumber1","2021-08-08T09:26:31Z","metropopolis,modern rock","0.653","0.822","0","-4.857","1","0.033","0.00021","0.0047","0.0838","0.762","117.949","5","","Universal Music Group","C © 2014 Lazy Hooks, LLC, Under Exclusive License To Capitol Records, LLC, P ℗ 2014 Lazy Hooks, LLC, Under Exclusive License To Capitol Records, LLC"
"spotify:track:4Y2glvLjQGOb4dXnwm1hQf","Witchcraft","spotify:artist:7MqnCTCAX6SsIYYdJCQj9B","Pendulum","spotify:album:3XtEGVx9uh7J46nBzEc1VS","Immersion","spotify:artist:7MqnCTCAX6SsIYYdJCQj9B","Pendulum","2010-05-21","https://i.scdn.co/image/ab67616d0000b27330f8e0f777376780c4077507","1","12","252786","https://p.scdn.co/mp3-preview/80c453fe2d6364cfa6634a8f37c0bed2e323bd6f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","GBAHT1000133","spotify:user:bradnumber1","2021-08-08T09:26:31Z","australian dance,dancefloor dnb,drum and bass","0.42","0.969","1","-3.139","1","0.0581","0.0000284","0.00861","0.379","0.182","174.038","4","","WM UK","C © 2010 Warner Music UK Limited, P ℗ 2010 Warner Music UK Limited"
"spotify:track:6JHLoGr7Gss3HhBp5RdKiH","Sorry","spotify:artist:3X458ddYA2YcVWuVIGGOYe","Toni Braxton","spotify:album:1nmxUznbVkZorzeY4olXco","Sex & Cigarettes","spotify:artist:3X458ddYA2YcVWuVIGGOYe","Toni Braxton","2018-03-23","https://i.scdn.co/image/ab67616d0000b273daa640ca60a76a4240c55b28","1","5","236000","https://p.scdn.co/mp3-preview/b5191fedd1f9a1474386575af82fbec284b836d2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","USUM71801171","spotify:user:bradnumber1","2021-08-08T09:26:31Z","contemporary r&b,dance pop,r&b,urban contemporary","0.699","0.68","4","-3.607","0","0.0276","0.00993","0","0.11","0.578","94.979","4","","Def Jam Recordings","C © 2018 Def Jam Recordings, a division of UMG Recordings, Inc., P ℗ 2018 Def Jam Recordings, a division of UMG Recordings, Inc."
"spotify:track:0mkRjDV6wzXg9rFUL1BEW0","iYiYi (feat. Flo Rida)","spotify:artist:79Xp2rRN7wdsaTJgttdX3K, spotify:artist:0jnsk9HBra6NMjO2oANoPY","Cody Simpson, Flo Rida","spotify:album:4OFvKdVDW2iJBGbxZCqGad","4 U EP","spotify:artist:79Xp2rRN7wdsaTJgttdX3K","Cody Simpson","2010-12-20","https://i.scdn.co/image/ab67616d0000b273b62bb08bc41faa385fae2c6b","1","2","235800","https://p.scdn.co/mp3-preview/cfce2ddc6018372a2e5301c27f01c5bd9e065655?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","USAT21001075","spotify:user:bradnumber1","2021-08-08T09:26:31Z","australian pop,pop,post-teen pop,dance pop,miami hip hop,pop,pop rap","0.629","0.721","5","-4.299","1","0.0287","0.0395","0","0.349","0.787","159.951","4","","Atlantic Records","C 2011 © 2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States., P ℗ 2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States."
"spotify:track:5yVIlYEHZxQVLyInCdldoS","Impossible","spotify:artist:4IWBUUAFIplrNtaOHcJPRM","James Arthur","spotify:album:029WUoBjWc7Js1QiPH3mw0","James Arthur (Deluxe)","spotify:artist:4IWBUUAFIplrNtaOHcJPRM","James Arthur","2013-11-04","https://i.scdn.co/image/ab67616d0000b273192221f838b7b6b9cb4629bf","1","4","209440","https://p.scdn.co/mp3-preview/e5b169ee32ec1f51a1df0ffc4fe730599379ee51?cid=9950ac751e34487dbbe027c4fd7f8e99","false","81","GBHMU1200338","spotify:user:bradnumber1","2021-08-08T09:26:31Z","pop,talent show,uk pop","0.376","0.695","0","-4.782","0","0.0933","0.135","0","0.11","0.302","169.533","4","","Syco Music","P (P) 2013 Simco Limited"
"spotify:track:78Rxtykmgn8XZTGyYBpaDn","Hello - Edited Version","spotify:artist:1dnbud9cuozLQ86MtrDPFr, spotify:artist:55Aa2cqylxrFIXC767Z865, spotify:artist:4eAOcbAXIF4BmbN6E1QIlw","Stafford Brothers, Lil Wayne, Christina Milian","spotify:album:5p6366G0kGyFvs58NUhuij","Hello","spotify:artist:1dnbud9cuozLQ86MtrDPFr","Stafford Brothers","2012-01-01","https://i.scdn.co/image/ab67616d0000b273cee9de0eb14f940fed9d6be6","1","1","207013","https://p.scdn.co/mp3-preview/07fb4ca213ee73d398d673d50fcfff219f4dd8ce?cid=9950ac751e34487dbbe027c4fd7f8e99","false","20","USCM51200846","spotify:user:bradnumber1","2021-08-08T09:26:31Z","australian dance,hip hop,new orleans rap,pop rap,rap,trap,dance pop,hip pop,post-teen pop,r&b,urban contemporary","0.653","0.845","4","-4.912","0","0.0352","0.219","0","0.921","0.552","123.086","4","","Cash Money","C © 2012 Cash Money Records Inc., P ℗ 2012 Cash Money Records Inc."
"spotify:track:5G5S96EyI1Y5g6SpRSHbrb","I'll Be There (feat. Trey Lorenz) - Live at MTV Unplugged, Kaufman Astoria Studios, New York - March 1992","spotify:artist:4iHNK0tOyZPYnBU7nGAgpQ, spotify:artist:23kP8xlQifcAV4nd84iHbW","Mariah Carey, Trey Lorenz","spotify:album:5gThgG5LPRzL8Egdm2Izpm","Dinner with My Darling","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2017-02-03","https://i.scdn.co/image/ab67616d0000b2730cfecd3b7747a83b5335927e","1","16","264240","https://p.scdn.co/mp3-preview/8eaa66e117cdfc00585a71f2e36f213c0c7de352?cid=9950ac751e34487dbbe027c4fd7f8e99","false","11","USSM19200431","spotify:user:bradnumber1","2021-08-08T09:26:31Z","dance pop,pop,urban contemporary,contemporary r&b","0.216","0.544","5","-8.132","1","0.0431","0.663","0","0.882","0.301","75.017","4","","Legacy Recordings","P This compilation (P) 2017 Sony Music Entertainment"
"spotify:track:31sSFHIe4NaxltVFOEIcTa","working","spotify:artist:45dkTj5sMRSjrmBSBeiHym, spotify:artist:6LuN9FCkKOj5PcnpouEgny","Tate McRae, Khalid","spotify:album:4iCcsBlzVQVZoJzxBvhuyS","working","spotify:artist:45dkTj5sMRSjrmBSBeiHym, spotify:artist:6LuN9FCkKOj5PcnpouEgny","Tate McRae, Khalid","2021-06-17","https://i.scdn.co/image/ab67616d0000b273e9d11eb596a7a7e426d81635","1","1","210219","https://p.scdn.co/mp3-preview/0793ddc8738dcbf948255042a74c26892cea5e5b?cid=9950ac751e34487dbbe027c4fd7f8e99","true","65","USRC12101632","spotify:user:bradnumber1","2021-08-08T09:26:31Z","alt z,pop,pop,pop r&b","0.783","0.435","7","-7.78","1","0.0588","0.282","0","0.0833","0.512","106.974","4","","RCA Records Label","P (P) 2021 RCA Records, a division of Sony Music Entertainment"
"spotify:track:2fykwqa2RQzI6nBCwhTfqD","Love Me Like You","spotify:artist:3e7awlrlDSwF3iM0WBjGMp","Little Mix","spotify:album:2BTYDZEWcHgCxCnDM4ribC","Love Me Like You","spotify:artist:3e7awlrlDSwF3iM0WBjGMp","Little Mix","2015-09-25","https://i.scdn.co/image/ab67616d0000b273a076b4e4c1653eddd26eedfc","1","1","197800","","false","0","GBHMU1500047","spotify:user:bradnumber1","2021-08-08T09:26:31Z","girl group,pop,talent show,uk pop","0.783","0.67","7","-3.935","1","0.0432","0.199","0","0.274","0.842","106.05","4","","Syco Music","P (P) 2015 Simco Limited under exclusive license to Sony Music Entertainment UK Limited"
"spotify:track:7eJMfftS33KTjuF7lTsMCx","death bed (coffee for your head)","spotify:artist:6bmlMHgSheBauioMgKv2tn, spotify:artist:35l9BRT7MXmM8bv2WDQiyB","Powfu, beabadoobee","spotify:album:2p9gK2BcdrloHNJwarc9gc","death bed (coffee for your head)","spotify:artist:6bmlMHgSheBauioMgKv2tn, spotify:artist:35l9BRT7MXmM8bv2WDQiyB","Powfu, beabadoobee","2020-02-08","https://i.scdn.co/image/ab67616d0000b273bf01fd0986a195d485922167","1","1","173333","https://p.scdn.co/mp3-preview/e88548073883ae36ba42ee5f1d1096568e417737?cid=9950ac751e34487dbbe027c4fd7f8e99","false","84","USSM12000925","spotify:user:bradnumber1","2021-08-08T09:26:31Z","sad lo-fi,sad rap,bedroom pop,bubblegrunge,indie pop,pov: indie","0.726","0.431","8","-8.765","0","0.135","0.731","0","0.696","0.348","144.026","4","","Columbia","P (P) 2020 Columbia Records [Robots and Humans]."
"spotify:track:0bNKoOshkbM0HmS3KXeM89","Borrow My Heart","spotify:artist:40usJiKvNyNHy3GAcNXSWx","Taylor Henderson","spotify:album:4MCld6WjAzS4chIDFJL9en","Taylor Henderson","spotify:artist:40usJiKvNyNHy3GAcNXSWx","Taylor Henderson","2013-12-02","https://i.scdn.co/image/ab67616d0000b273551e84ac02ee56dbe238be25","1","1","212626","https://p.scdn.co/mp3-preview/316b8c7ba98d91537b4ae4424429255a7495ea34?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","AUBM01300573","spotify:user:bradnumber1","2021-08-08T09:26:31Z","australian pop,australian talent show","0.571","0.714","11","-5.005","1","0.0303","0.08","0","0.478","0.741","122.955","4","","Sony Music Entertainment","P (P) 2013 Sony Music Entertainment Australia Pty Ltd."
